id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful,link
1590218,1418156,2023-07-12 18:22:02 -0700,2023-07-12 18:23:08 -0700,"<p>I have version 115 as well. I have found a way to hide the additional address books (see my screenshot below; click it for the large view), but it takes a small amount of work. </p><p>Are you comfortable with creating and naming a New Folder? </p><p>Have you ever used a text editor app (like Notepad, for instance) to create a batch file? </p><p>Does the term Cascading Style Sheets (.css) sound familiar to you? </p><p>I will be happy to spend the time it will take to prepare an instruction page for you, but only if you are really interested and will try to follow my instructions. </p>",danawilson001,false,0,0,https://support.mozilla.org/questions/1590218
1590234,1418157,2023-07-12 21:18:10 -0700,2023-07-12 21:18:10 -0700,"<p>There could have been another issue. The original profile folder was called <a href=""http://pop3.live.com"" rel=""nofollow"">pop3.live.com</a>. However the new profile folder, based on the domain, is <a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a>. It was all working ok in version 112. </p>",fharris,false,0,0,https://support.mozilla.org/questions/1590234
1590220,1418157,2023-07-12 18:36:07 -0700,2023-07-12 18:36:07 -0700,"<p>I think I found the problem. After removing and then re-creating the profile, the OAuth2 prompt showed an error with Javascript. I then remembered that I had disabled Javascript. After re-enabling it, the OAuth2 authentication went through. </p><p>Cheers. </p>",fharris,false,0,0,https://support.mozilla.org/questions/1590220
1590211,1418157,2023-07-12 17:35:17 -0700,2023-07-12 17:35:17 -0700,"<p>As mentioned above, it works here with no OAuth prompts after the initial connection.  Are you using a profile with 115 that was used in 102?  I always recommend creating a new profile with a major release. </p>",sfhowes,false,0,0,https://support.mozilla.org/questions/1590211
1590209,1418157,2023-07-12 17:24:43 -0700,2023-07-12 17:24:43 -0700,"<p>Thanks for your prompt response. If I set the password type to NORMAL, it works. Setting it back to OAuth2 doesn't prompt for password. The same popup appears as before. Any ideas? </p>",fharris,false,0,0,https://support.mozilla.org/questions/1590209
1590138,1418157,2023-07-12 10:42:04 -0700,2023-07-12 10:42:04 -0700,"<p>Remove the passwords from Saved Passwords in Settings, ensure cookies are accepted in TB Privacy &amp; Security, set the authentication to OAuth2 for the incoming, <a href=""http://outlook.office365.com"" rel=""nofollow"">outlook.office365.com</a>, and the outgoing, <a href=""http://smtp.office365.com"" rel=""nofollow"">smtp.office365.com</a>, restart TB, enter the account password in the OAuth window to allow access. </p><p>Tested and working in TB 115 with a Hotmail account. </p>",sfhowes,false,0,0,https://support.mozilla.org/questions/1590138
1590477,1418159,2023-07-13 20:55:19 -0700,2023-07-13 20:55:19 -0700,"<p>Microsoft ceased to support normal password.  Sad, but a fact of life. </p><p>oauth is listed in the dialog as an option based on the server name used.  Thunderbird can only institute an oauth session with servers for which it possesses an appropriate ""secret"".  For those cases where the server name is changed,  the list of methods does not automatically refresh,  so you must close the dialog (leaving it not working due to an incorrect authentication method) and reopen it.  At which time the authentication methods available for the new server name will be loaded and hopefully you will also see your oauth entry.   What server name are you using? </p>",MattAuSupport,false,0,0,https://support.mozilla.org/questions/1590477
1590122,1418163,2023-07-12 09:22:14 -0700,2023-07-12 09:22:14 -0700,<p>Capisco e non lo metto in dubbio. </p><p>È solo strano che sia la prima volta (è anni che uso entrambi i sw): sono stato fortunato. </p><p>E grazie per la completezza della tua prima risposta: gli articoli sui profili sono stati determinanti. </p>,bertofa,false,1,0,https://support.mozilla.org/questions/1590122
1590119,1418163,2023-07-12 09:05:39 -0700,2023-07-12 09:05:39 -0700,"<p>Thunderbird ha un proprio sistema di aggiornamento che notifica la disponibilità di una nuova versione solo quando l'aggiornamento stesso è tecnicamente possibile. </p><p>Se usi app di terze parti, te ne assumi i rischi. </p><p>Mi spiace essere così drastico, ma proprio perché la posta elettronica è spesso uno strumento essenziale di lavoro è fondamentale che gli utenti siano prudenti sia con la gestione dell'applicazione sia anche con i backup. </p>",@next,false,1,0,https://support.mozilla.org/questions/1590119
1590112,1418163,2023-07-12 08:45:22 -0700,2023-07-12 08:45:22 -0700,"<p>Grazie della celerità di risposta. </p><p>Solo una precisazione: io uso un'app per tenere sotto controllo le necessità di aggiornamenti (MacUpdater). Questa mi ha solo segnalato la presenza di una versione più aggiornta, senza altre indicazioni o warning. </p><p>Non è quindi questione di frenesia da parte mia, ma di normale prassi (è da anni che uso questa modalità e non ho mai riscontrato problemi di sorta). </p>",bertofa,false,0,0,https://support.mozilla.org/questions/1590112
1590109,1418163,2023-07-12 08:32:23 -0700,2023-07-12 08:40:47 -0700,"<p>Nelle note di rilascio, nei comunicati, negli articoli sul web è chiaramente scritto che al momento Thunderbird 115.0 è testata solo per le installazioni da zero e non per gli aggiornamenti, cosa che sarà introdotta successivamente: -&gt; <a href=""https://www.thunderbird.net/en-US/thunderbird/115.0/releasenotes/"" rel=""nofollow"">https://www.thunderbird.net/en-US/thunderbird/115.0/releasenotes/</a> <em>Thunderbird version 115.0 is only offered as direct download from <a href=""http://thunderbird.net"" rel=""nofollow"">thunderbird.net</a> and not as an upgrade from Thunderbird version 102 or earlier. A future release will provide updates from earlier versions.</em> </p><p>Davvero non capisco tutta questa fretta e ancora meno il non prevedere una opportuna strategia di backup. </p><p>Comunque tutte le versioni sono scaricabili da qui -&gt; <a href=""https://archive.mozilla.org/pub/thunderbird/releases/"" rel=""nofollow"">https://archive.mozilla.org/pub/thunderbird/releases/</a> Scegli prima la versione che ti interessa, poi la piattaforma ed infine la lingua. </p><p><strong>Al solito è altamente consigliato fare prima un backup del profilo</strong> -&gt; <a href=""https://support.mozilla.org/it/kb/profili-thunderbird#w_effettuare-una-copia-di-sicurezza-del-profilo"" rel=""nofollow"">https://support.mozilla.org/it/kb/profili-thunderbird#w_effettuare-una-copia-di-sicurezza-del-profilo</a> </p><p><em>edit</em> Consiglio anche di leggere queste guide -&gt; <a href=""https://gioxx.org/2021/08/04/impossibile-utilizzare-il-profilo-avviando-una-versione-precedente-di-thunderbird/"" rel=""nofollow"">https://gioxx.org/2021/08/04/impossibile-utilizzare-il-profilo-avviando-una-versione-precedente-di-thunderbird/</a> -&gt; <a href=""https://support.mozilla.org/it/kb/profili-dedicati-installazione-thunderbird#w_cosa-succede-a-un-profilo-se-si-retrocede-thunderbird-a-una-versione-precedente"" rel=""nofollow"">https://support.mozilla.org/it/kb/profili-dedicati-installazione-thunderbird#w_cosa-succede-a-un-profilo-se-si-retrocede-thunderbird-a-una-versione-precedente</a> </p>",@next,false,0,0,https://support.mozilla.org/questions/1590109
1590365,1418164,2023-07-13 11:19:14 -0700,2023-07-13 11:19:14 -0700,"<p>The simple approach is to exit Thunderbird and doubleclick the downloaded file and follow the instructions. Either that, or use Windows to uninstall thunderbird and reinstall. All I did was the simple approach. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590365
1590354,1418164,2023-07-13 11:00:25 -0700,2023-07-13 11:00:25 -0700,<p>Just do as instructed </p>,lampkaravshops,false,0,0,https://support.mozilla.org/questions/1590354
1590318,1418164,2023-07-13 08:19:17 -0700,2023-07-13 08:19:17 -0700,"<p>As I said, I have downloaded the file.  What do I do with it? </p><p>JC </p>",JerryC1958,false,0,0,https://support.mozilla.org/questions/1590318
1590314,1418164,2023-07-13 07:40:09 -0700,2023-07-13 07:40:09 -0700,"<p>Download from  <a href=""https://www.thunderbird.net/en-US/thunderbird/all/"" rel=""nofollow"">https://www.thunderbird.net/en-US/thunderbird/all/</a> </p>",lampkaravshops,false,0,1,https://support.mozilla.org/questions/1590314
1590313,1418164,2023-07-13 07:37:51 -0700,2023-07-13 07:37:51 -0700,"<p>Good information so far.  I have downloaded a compressed file of 115.  What do I do, step by step please, to get this installed? </p>",JerryC1958,false,0,0,https://support.mozilla.org/questions/1590313
1590125,1418164,2023-07-12 09:42:23 -0700,2023-07-12 09:42:23 -0700,<p>Best practice. 1st Uninstaller tb102 and then install tb115. Profile will be recognized without any problems. </p>,lampkaravshops,false,0,0,https://support.mozilla.org/questions/1590125
1590115,1418164,2023-07-12 08:48:49 -0700,2023-07-12 08:48:49 -0700,<p>I suggest you do a backup first. The downloaded file will overwrite 102. </p>,davidsk,false,0,0,https://support.mozilla.org/questions/1590115
1590272,1418166,2023-07-13 03:56:00 -0700,2023-07-13 03:56:00 -0700,"<p>I am not a gmail guru, but you may be able to specify which labels are accessible from PC from the online account. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590272
1590267,1418166,2023-07-13 03:06:54 -0700,2023-07-13 03:06:54 -0700,<p>David - II didn’t see any option to choose just that folder. Is it possible. I can start over and try again. </p>,cwharts,false,0,0,https://support.mozilla.org/questions/1590267
1590128,1418166,2023-07-12 09:54:11 -0700,2023-07-12 09:54:11 -0700,<p>You could subscribe only to the 'allmail' folder. I think that might be what you want. </p>,davidsk,false,0,0,https://support.mozilla.org/questions/1590128
1590346,1418171,2023-07-13 10:30:21 -0700,2023-07-13 10:30:21 -0700,"<p>Thunderbird does allow users to alter display settings. </p><p>'View' &gt; 'Density' &gt; 'Compact'  is the one with the least space between lines.  However, I have found that in 102*  it works in Folder Pane but not in Thread Pane/Message List, so I've added an alteration in a 'userChrome.css' file to force less space. Suggest you first see if the Density &gt; Compact option works for you as I'm not sure if this is a bug on my system or generally. Not everyone seems to see this issue. </p><p><em>re&nbsp;: all messages were in a bold font but the unread messages were in red.</em> </p><p>Thunderbird shows folders with new mail using blue bold font and if just unread mail then bold font (either black or white depending upon the theme you are using). So I altered my Message List to also show all unread mail using blue bold font regardless of whether new unread or just unread. Although it's easy to see what is unread by using the column header 'sort by read' as it shows a green dot button. I still use the normal font for read mail, but it could be set up for 'read' to remain bold and revert back to default colour. </p><p>Please note whilst the following works in 102*, it will need altering to function in the next big release, but as yet I've not worked on that problem&nbsp;:) </p><p>First set up to allow Thunderbird to use a userChrome.css file. </p> <ul><li> 'Settings' &gt; 'General' </li><li> scroll to bottom and click on 'Config Editor' </li><li> It opens in a new tab. </li><li> In the top search type: <strong>legacy</strong> </li><li> look for this line: <strong>toolkit.legacyUserProfileCustomizations.stylesheets</strong> </li><li> use the right toggle to set to 'true' </li></ul> <p>Now to locate your profile folder so you can create anew folder called <strong>chrome</strong> which will contain the <strong>userChrome.css</strong> file. </p><p>In Thunderbird </p> <ul><li> Help &gt; More Troubleshooting Information </li><li> Under 'Application Basics' - half way down - Profile Folders - click on 'Open Folder' </li></ul> <p>A new window opens showing the contents of your profile folder. </p> <ul><li> Exit Thunderbird now. </li></ul> <ul><li> In profile folder - Create a new folder called '<strong>chrome'</strong> note the spelling all lower case. </li></ul> <p>It should be the profile folder in came location as folders with names like 'calendar-data', 'Mail', see image below as guide. </p><p>Open Notepad (simple text editor) and copy all the code located between the following lines: </p> <hr> <pre>/* row height of thread pane - I set 18px, so see if you like it */ #threadTree treechildren::-moz-tree-row{ min-height: <strong>18px</strong>&nbsp;!important; }  /*Change font color of unread messages to Blue using colour #2492d1, but if you want to use red eg: #ff0000 you can enter your prefered colour instead */  #threadTree treechildren::-moz-tree-cell-text(unread) { -moz-appearance: none&nbsp;!important; color: #2492d1&nbsp;!important; font-weight: bold&nbsp;!important; }  /*Change font to use bold for read messages - using default colour*/  #threadTree treechildren::-moz-tree-cell-text(read) { -moz-appearance: none&nbsp;!important; font-weight: bold&nbsp;!important; }  </pre> <hr> <ul><li> Save the file as '<strong>userChrome.css'</strong>  - note spelling - in the <strong>chrome</strong> folder and double check it has been saved as a CSS file and not a txt file. </li></ul> <p>see image as guide. So if by any chance it got saved as 'userChrome.css.txt' then rename as 'userChrome.css' by removing the .txt </p><p>Start Thunderbird </p>",Toad-Hall,false,0,0,https://support.mozilla.org/questions/1590346
1590680,1418174,2023-07-15 03:28:34 -0700,2023-07-15 03:28:34 -0700,<p>Thank You - that did the trick </p>,tim193,false,0,0,https://support.mozilla.org/questions/1590680
1590475,1418174,2023-07-13 20:49:56 -0700,2023-07-13 20:49:56 -0700,"<p>Sounds like your search database is corrupt.  See <a href=""https://support.mozilla.org/en-US/kb/rebuilding-global-database"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/rebuilding-global-database</a> </p>",MattAuSupport,false,1,0,https://support.mozilla.org/questions/1590475
1591130,1418175,2023-07-17 12:16:32 -0700,2023-07-17 12:16:32 -0700,"<p>The 'retrieved mail' folder must be in Local Folders. Position curson on Local Folders, rightclick and select 'new folder.'  All folders to be downloaded must have been checked prior to the file/offline/download. After the offline/download, you need to copy messages to save to the 'retrieved mail' folder. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1591130
1591087,1418175,2023-07-17 08:53:11 -0700,2023-07-17 08:53:11 -0700,"<p>Hi again, I am still struggling, in Thunderbird, I made a folder and named it ""retrieved mail"" and clicked on File &gt; Offline &gt; Download/Sync Now... and in Download and Sync messages I checked &gt; Mail Messages, and checked the ""retrieved mail"" folder I had made then ok, I think all the unchecked folders were then synced? unfortunately, I could not find any downloaded mail and the ""retrieved mail"" folder had disappeared, I must be doing something wrong, my TB version is 102.13.0 (64-bit) </p>",tyler4402,false,0,0,https://support.mozilla.org/questions/1591087
1590362,1418175,2023-07-13 11:15:15 -0700,2023-07-13 11:15:15 -0700,"<p>You can do as often as desired. The download will go to your IMAP account folder on your pc in the Imapmail\accountname\INBOX (or other) folder. That will be in your profile. To find the exact location on your PC, click home&gt;moreinformation scroll down to 'profile folder' and click 'open folder' - At that time, you will be in the profile and you will see the imapmail folder and by clicking it, you will see your account folder. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590362
1590334,1418175,2023-07-13 09:33:14 -0700,2023-07-13 09:33:14 -0700,"<p>Hi David, many thanks, before I try can the download process be done more than once? just in case I make a mess of it, and would the desktop be the best place to make a folder for the downloaded emails, I  am presuming I will be asked where to put them, regards Robert </p>",tyler4402,false,0,0,https://support.mozilla.org/questions/1590334
1590275,1418175,2023-07-13 04:08:49 -0700,2023-07-13 04:09:37 -0700,"<p>click file&gt;offline.download   - when you're sure all messages have been saved, you can select and move the desired messages to a local folder. If just a few, simply highlight from within the IMAP folder and copy to a local folder. </p>",davidsk,false,1,0,https://support.mozilla.org/questions/1590275
1590265,1418175,2023-07-13 02:24:44 -0700,2023-07-13 02:24:44 -0700,"<p>Thank's David, what I really need to know is how to download saved copies from the server, if anybody can guide me through it I would be grateful, regards Robert </p>",tyler4402,false,0,0,https://support.mozilla.org/questions/1590265
1590181,1418175,2023-07-12 13:05:02 -0700,2023-07-12 13:05:02 -0700,"<p>Well, IF it's there, and it may not be, you would see it in a folder from your online account. Good luck on that. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590181
1590156,1418175,2023-07-12 11:19:10 -0700,2023-07-12 11:19:10 -0700,"<p>Many thanks for your quick reply, when I clicked the archive button I had no idea where it would go, I just needed it safe as my PC was wonky, my account is IMAP so if it's still available would that be on the server? and if so have you any ideas on how I can retrieve it, regards Robert </p>",tyler4402,false,0,0,https://support.mozilla.org/questions/1590156
1590129,1418175,2023-07-12 09:56:33 -0700,2023-07-12 09:56:33 -0700,"<p>If the message was archived on PC, then it is gone. If it was archived online with an IMAP account, then it should still be available. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590129
1590133,1418176,2023-07-12 10:35:09 -0700,2023-07-12 10:35:09 -0700,<p>One option that might help is View/Threads/Threads With Unread.There's also an Unread button on the Quick Filter Bar. </p>,sfhowes,false,0,0,https://support.mozilla.org/questions/1590133
1590130,1418176,2023-07-12 09:57:44 -0700,2023-07-12 09:57:44 -0700,"<p>To address mangled sentence, when an indication shows there are new messages, and a folder contains ""collapsed thread"",  there is no indication of which may contain new or unread messages.   Becomes tedious to open each thread. </p>",joea-too,false,0,0,https://support.mozilla.org/questions/1590130
1590298,1418177,2023-07-13 05:43:30 -0700,2023-07-13 05:43:30 -0700,"<p>Check you have not got any filters operating. </p> <ul><li> View &gt; Folders &gt; All </li><li> View &gt; Threads &gt; All </li></ul> <p>Select Inbox If Message List is empty: check to see if there are any Quick Filter Bar filters operating.  Are any of the icons on the Quick Filter Bar highlighted? if yes, then click on the icon to remove the filter. </p>",Toad-Hall,false,0,0,https://support.mozilla.org/questions/1590298
1590605,1418182,2023-07-14 12:31:15 -0700,2023-07-14 12:31:15 -0700,<p>Hi Matt thanks for your reply. I guess I will create a google one for it and import the data. I just think it is strange that it will show up on the two google calendars that my desktop is linked to but I guess it some how is a one way sync to google. </p><p>Thanks again </p>,lcmackenzie,false,0,0,https://support.mozilla.org/questions/1590605
1590474,1418182,2023-07-13 20:48:11 -0700,2023-07-13 20:48:11 -0700,"<p>You created the calendar on that computer  (on my computer).  Therefore it is not available for sync.  Really it is that simple.   Only caldav calendars hosted on appropriate caldav servers are supported for sync at this time. Google, yahoo GMX, yandax and <a href=""http://mail.ru"" rel=""nofollow"">mail.ru</a> among others all offer a standard caldav service.  Outlook unfortunately does not.  For their calendars you need an addon </p>",MattAuSupport,false,0,0,https://support.mozilla.org/questions/1590474
1590303,1418183,2023-07-13 05:54:32 -0700,2023-07-13 05:54:32 -0700,"<p>Okay. I probably should have done initially, but I was in a hurry: here goes - click settings&gt;general and scrollodown to config editor  - search for   toolkit.legacyUserProfileCustomizations.stylesheets   and change to true - then you need the chrome folder in profile, and a userChrome.css file.  - exit and restart TB and it should work, although I've sometimes found I have to restart TB twice to see  changes in userChrome.css </p>",davidsk,false,0,1,https://support.mozilla.org/questions/1590303
1590284,1418183,2023-07-13 05:08:31 -0700,2023-07-13 05:08:31 -0700,"<p>If you are familiar with userChrome.css, you might try this, as it works for me:  </p> <pre>/*  #######    */ @namespace html url(""<a href=""http://www.w3.org/1999/xhtml"" rel=""nofollow"">http://www.w3.org/1999/xhtml</a>"");  #toolbar-menubar {   order: 1;              }  unified-toolbar {   order: 2;              }  #tabs-toolbar {   order: 3;               }  </pre> <p>If not, I'll add more instructions: </p>",davidsk,false,0,1,https://support.mozilla.org/questions/1590284
1590402,1418184,2023-07-13 16:00:07 -0700,2023-07-13 16:00:07 -0700,"<p>Para diagnosticar problemas en Thunderbird, prueba una de las siguientes soluciones: </p> <ul><li>Reinicia Thunderbird con los complementos desactivados (Thunderbird en Modo Seguro). En el menú de Ayuda, haz clic en ""Reiniciar con los complementos desactivados..."". Si Thunderbird funciona bien, hay algún complemento o tema que interfiere en el funcionamiento normal de Thunderbird. Tendrás que volver a activar todos los complementos hasta que localices dónde está el problema. </li><li>Reinicia el sistema operativo en <strong><a href=""http://es.wikipedia.org/wiki/Modo_a_prueba_de_fallos"" rel=""nofollow"">Modo a prueba de fallos</a></strong>. De esta forma se cargará solo lo necesario para que pueda arrancar el ordenador y se activará la conexión a Internet. Para obtener instrucciones sobre cómo reiniciar tu sistema operativo en modo seguro, haz clic en él: <a href=""http://windows.microsoft.com/es-es/windows-8/windows-startup-settings-including-safe-mode"" rel=""nofollow"">Windows 8</a>, <a href=""http://windows.microsoft.com/es-es/windows/start-computer-safe-mode#start-computer-safe-mode=windows-7"" rel=""nofollow"">Windows 7</a>, <a href=""http://support.apple.com/kb/HT1564?viewlocale=es_ES"" rel=""nofollow"">OSX</a>.   </li></ul> <dl><dt> Si reiniciando el sistema operativo en modo seguro se ha resuelto el problema, el que causa los problemas es algún otro software de tu equipo. Algunas de esos softwares pueden ser (aunque no son los únicos): AV scanning, virus/malware, descargas de fondo (por ejemplo, actualizaciones de programas), etc. </dt></dl>",pcp04,false,0,0,https://support.mozilla.org/questions/1590402
1590281,1418189,2023-07-13 04:51:53 -0700,2023-07-13 04:51:53 -0700,"<p>Are you referring to a primary password for Thunderbird, or to a password for an email account? If this was for an email account, I suggest you reset the password via your email provider account. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590281
1590277,1418192,2023-07-13 04:29:58 -0700,2023-07-13 04:29:58 -0700,"<p>Did you import profile from prior installation or start new?  Normally, a profile import would do that. But that may be irrelevant. Anyway, there are two options:  - the simpler one is to click tools&gt;import&gt;import from a file&gt;importfromaddressbook&gt;sqlite  and then select the abook.sqlite file from your old computer's profile   - or, you can exit TB and use windows file explorer to copy abook.* from old computer to the profile in new computer. </p>",davidsk,false,0,0,https://support.mozilla.org/questions/1590277
1590197,1418198,2023-07-12 15:20:19 -0700,2023-07-12 15:20:19 -0700,"<p>What are your settings?  You should have: <a href=""http://mail.eastlink.ca"" rel=""nofollow"">mail.eastlink.ca</a> on port 465, SSL/TLS security, authentication = normal password, User Name = email address. </p><p><a href=""https://my.eastlink.ca/customer-support/internet/setting-up-my-internet/configuring-my-email/version/2"" rel=""nofollow"">https://my.eastlink.ca/customer-support/internet/setting-up-my-internet/configuring-my-email/version/2</a> </p><p>If you have that and still can't send, state your antivirus app.  If it's not Windows Security, try running Windows in safe mode (which bypasses startup apps like antivirus). </p>",sfhowes,false,0,0,https://support.mozilla.org/questions/1590197
1590490,1418199,2023-07-13 22:11:18 -0700,2023-07-13 22:11:18 -0700,"<p>I know it might sound trite,  but all server names on the internet are supposed to be lower case.  Historically the case is just reset  to lower case if you don't set it that way.  Perhaps a new ""feature"" is that automatic translation is gone. </p>",MattAuSupport,false,0,0,https://support.mozilla.org/questions/1590490
1590484,1418199,2023-07-13 21:26:59 -0700,2023-07-13 21:26:59 -0700,<p>I'm working...  I changed SMTP to smtp in the server name...  go fugure </p>,James.H.Simpson,false,0,0,https://support.mozilla.org/questions/1590484
1590482,1418199,2023-07-13 21:23:41 -0700,2023-07-13 21:23:41 -0700,"<p>My server name is <a href=""http://smtp.gmail.com???"" rel=""nofollow"">smtp.gmail.com???</a>  I'm running version 102.13.0 (had the same problem with 102.12.0) </p>",James.H.Simpson,false,0,0,https://support.mozilla.org/questions/1590482
1590440,1418199,2023-07-13 18:36:18 -0700,2023-07-13 18:36:18 -0700,"<p>It is available,  but only if the server name is <a href=""http://smtp.gmail.com"" rel=""nofollow"">smtp.gmail.com</a>.  The googlemail servers from the beta phase of gmail are not registered as supporting oauth in Thunderbird's database.  As they are not used,  except by folk doing manual entries, there is no real need to ""fix"" it. </p>",MattAuSupport,false,0,0,https://support.mozilla.org/questions/1590440
1590371,1418200,2023-07-13 11:32:45 -0700,2023-07-13 11:32:45 -0700,<p>Are you receiving any error messages? </p>,davidsk,false,0,0,https://support.mozilla.org/questions/1590371
1590269,1418206,2023-07-13 03:49:55 -0700,2023-07-13 03:49:55 -0700,<p>Options were renamed settings on the menu in V102. </p>,MattAuSupport,false,1,0,https://support.mozilla.org/questions/1590269
1590472,1418207,2023-07-13 20:40:43 -0700,2023-07-13 20:40:43 -0700,"<p>What are the crash id's?<a href=""https://support.mozilla.org/en-US/kb/mozilla-crash-reporter-tb#w_viewing-crash-reports"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/mozilla-crash-reporter-tb#w_viewing-crash-reports</a>. </p><p>My ""guess"" is that Quickbooksis loading a different version of some DLL into memory and the result is a crash.  But that is just a gut feeling based on the DLL hell developers lived in 25 years ago.  It has been mitigated,  but never really cured. </p><p>You might want to ""experiment"" with starting Thunderbird first,  or after Quickbooks to see if there is a different response. </p>",MattAuSupport,false,0,0,https://support.mozilla.org/questions/1590472
1590207,1418207,2023-07-12 16:50:22 -0700,2023-07-12 16:50:22 -0700,"<p>Thunderbird crashes regularly.  I have determined that it might be due to RAM.  When Quickbooks is open, Thunderbird will crash almost all the time.  If I close QB, it is fine.  I have an HP desktop w/ 8GB ram.  What I don't understand is that it started doing this recently, but never used to crash.  Is TB using more ram now since the latest releases?  Any insight would be appreciated. </p>",michaelr2,false,0,0,https://support.mozilla.org/questions/1590207
1590436,1418208,2023-07-13 18:28:59 -0700,2023-07-13 18:28:59 -0700,"<p>Gracias Gerardo. Instalé thunderbird en otro PC y copié el perfil pero quedó igual, es decir sin mostrarme las cuentas de correo, solo me muestra las carpetas locales y no me deja enviar correos. Me da la idea de que hay un fail en alguna actualización ya sea de thunderbird o de exquilla, que es el complemento de pago que tengo instalado para operar con cuentas de microsoft 365, o también llamadas exchange, ya que thunderbird por sí solo no acepta esas cuentas. También puede ser que haya algún intento de hackeo, pero tal parece que no hay otros usuarios con el mismo problema que yo. </p>",coolblue7003,false,0,0,https://support.mozilla.org/questions/1590436
1590401,1418208,2023-07-13 15:59:08 -0700,2023-07-13 15:59:08 -0700,"<p>Hola, Podrias instalar un nuevo Thunderbird en otra PC y copiar el perfil del anterior a este, luego trabajar en este Thunderbird para tratar de recuperar el perfil: <a href=""https://support.mozilla.org/es/kb/mover-los-datos-de-thunderbird-un-nuevo-equipo"" rel=""nofollow"">https://support.mozilla.org/es/kb/mover-los-datos-de-thunderbird-un-nuevo-equipo</a> Si la cuenta no aparece entonces agrega,  si la cuenta es IMAPs los correos se descargan del Servidor de Correo. También podrías probar con: <a href=""https://support.mozilla.org/es/kb/reconstruir-la-base-de-datos-global"" rel=""nofollow"">https://support.mozilla.org/es/kb/reconstruir-la-base-de-datos-global</a> <a href=""https://support.mozilla.org/es/kb/bandeja-de-entrada-u-otras-carpetas-llenas"" rel=""nofollow"">https://support.mozilla.org/es/kb/bandeja-de-entrada-u-otras-carpetas-llenas</a> Saludos </p>",pcp04,false,0,0,https://support.mozilla.org/questions/1590401
